id,type,gender,skin tone,count,accessories
5740,Turtle,Male,Batman Leonardo,4,Goat / Shaved Head / 3D Glasses / Turtleman
5741,Turtle,Male,2003 Raphael,1,Venom Carnage
5743,Turtle,Female,Idw Selene,3,Tassle Hat / Earring / Rainbow
5744,Turtle,Female,Batman Jennika,3,Big Shades / Frumpy Hair / Diamond Grills
5745,Turtle,Female,2003 Venus,4,Spots / Blonde Short / Rose / Witch
5747,Turtle,Male,Rise of the TMNT Leonardo,3,Frumpy Hair / Classic Shades / Viking
5748,Turtle,Female,Og Promo Solina,4,Mole / Blue Eye Shadow / Wild White Hair / Cigarette
5749,Turtle,Male,Mirage Raphael,5,Front Beard / Knitted Cap / Eye Mask / Smile / Sai
5750,Turtle,Male,Mirage Michaelangelo,4,Messy Hair / 3D Glasses / Smile / Samurai
5751,Turtle,Female,Rise of the TMNT Talena,3,Knitted Cap / Hot Lipstick / Bubblegum
5752,Turtle,Male,2021 Leonardo,3,Frumpy Hair / Mole / Viking
5754,Turtle,Male,2003 Guido,6,Gold Chain / Front Beard Dark / Do-rag / Seal Hat / Pizza / Regular Shades
5756,Turtle,Male,2012 Michaelangelo,2,Normal Beard Black / Mohawk Dark
5762,Turtle,Male,Rise of the TMNT Michaelangelo,3,Headband / Regular Shades / Astronaut
5764,Turtle,Male,Rise Of The Tmnt Leonardo,6,Clown Hair Green / Bandana / Clown Eyes Green / Clown Face Red / Gold Grills / Gold Chain
5769,Turtle,Female,Rise of the TMNT Venus,5,Black Lipstick / Horned Rim Glasses / Dark Hair / Cyrith / Solflare
5771,Turtle,Female,Rise Of The Tmnt Lymera,3,Eye Patch / Dark Hair / Vomit Clear
5772,Turtle,Female,Batman Talena,2,Cap / 3D Glasses
5774,Turtle,Male,1987 Michaelangelo,5,Cap / Smile / Front Beard Dark / Eye Patch / Purple
5775,Turtle,Female,2021 Solina,3,Clown Eyes Green / Clown Hair Green / Miner
5781,Turtle,Female,2003 Talena,4,Tassle Hat / Regular Shades / Rose / Nebula
5783,Turtle,Female,2012 Talena,2,Red Mohawk / 3D Glasses
5785,Turtle,Female,Og Promo Lymera,5,Blonde Short / Welding Goggles / Purple Lipstick / Goblin / Eye Mask
5787,Turtle,Female,2003 Amoly,4,Black Lipstick / Tiara / Purple Eye Shadow / Choker
5794,Turtle,Male,Mirage Raphael,4,Cigarette / Fedora / Classic Shades / Cyborg
5796,Turtle,Female,Rise Of The Tmnt Zamira,3,Messy Hair / Cigarette / Eye Mask
5798,Turtle,Female,2021 Larota,3,Orange Side / Green Eye Shadow / M Spinner Gold
5799,Turtle,Male,2003 Giorgione,4,Earring / Nerd Glasses / Mohawk Dark / Night Elf
5800,Turtle,Male,2012 Leonardo,3,Card Master / Earring / Big Beard
5803,Turtle,Male,1987 Donatello,5,Goat / Do-rag / Smile / Builder / Pit Vipers
5804,Turtle,Female,Mirage Venus,5,Knitted Cap / Purple Lipstick / Rosy Cheeks / Earring / Eye Mask
5805,Turtle,Male,Mirage Filippo,1,Gundam Rx78
5809,Turtle,Female,2012 Jennika,4,Tassle Hat / Spots / Eye Mask / Dual Beam
5810,Turtle,Male,1987 Michaelangelo,2,Stringy Hair / Classic Shades
5812,Turtle,Male,Mirage Donatello,3,Front Beard Dark / Headband / Astronaut
5814,Turtle,Male,2012 Raphael,5,Messy Hair / Silver Chain / Earring / Samurai / Bubblegum
5815,Turtle,Female,2021 Talena,3,Wild Hair / Clown Eyes Blue / Gold Grills
5818,Turtle,Male,1987 Ethscript,4,Hoodie / Medical Mask / 3D Glasses / Purple Saber
5820,Turtle,Male,Idw Ethscript,2,Messy Hair / Classic Shades
5825,Turtle,Female,2012 Lymera,4,Straight Hair Blonde / Eye Patch / Purple Lipstick / Earring
5827,Turtle,Male,2021 Albrecht,4,Hoodie / Normal Beard / Regular Shades / Green Saber
5829,Turtle,Female,Batman Larota,4,Black Lipstick / Bandana / Pirate / Mummy
5833,Turtle,Female,Rise of the TMNT Venus,3,Green Eye Shadow / Hot Lipstick / Mohawk Dark
5838,Turtle,Female,Rise Of The Tmnt Talena,4,Wild White Hair / Purple Lipstick / Medical Mask / Eye Mask
5839,Turtle,Male,OG Promo Donatello,4,Earring / Mohawk / Big Beard / Eye Mask
5841,Turtle,Male,OG Promo Leonardo,4,Shadow Beard / Silver Chain / Earring / Top Hat
5852,Turtle,Female,2003 Jennika,3,Red Mohawk / Earring / Nerd Glasses
5853,Turtle,Male,2021 Raphael,3,Shadow Beard / Headband / Astronaut
5855,Turtle,Male,IDW Donatello,5,Bandana / Shadow Beard / Eye Mask / Smile / Power Surge Dreamcoil
5856,Turtle,Female,2021 Lymera,3,Mole / Tassle Hat / Nouns
5857,Turtle,Female,2021 Zamira,2,Mohawk / Cigarette
5859,Turtle,Male,Batman Donatello,3,Shadow Beard / Fedora / Night Vision
5860,Turtle,Female,2003 Zamira,4,Blue Eye Shadow / Spots / Blonde Short / Eye Mask
5861,Turtle,Male,Mirage Donatello,3,Peak Spike / Earring / Thanos
5862,Turtle,Male,2003 Leonardo,4,Frumpy Hair / Earring / Normal Beard / Viking
5863,Turtle,Female,2003 Amoly,4,Hot Lipstick / Stringy Hair / Rosy Cheeks / Scottish Fold Kigurumi Hoodie
5864,Turtle,Male,Rise Of The Tmnt Raphael,3,Cigarette / Do-rag / Small Shades
5865,Turtle,Male,1987 Ethscript,3,Peak Spike / Horned Rim Glasses / Goat
5868,Turtle,Male,2003 Donatello,2,Police Cap / Normal Beard
5871,Turtle,Male,2012 Donatello,2,Muttonchops / Top Hat
5873,Turtle,Female,Idw Solina,5,Blue Eye Shadow / Crazy Hair / Purple Lipstick / Ghost / Eye Mask
5875,Turtle,Male,Rise of the TMNT Donatello,14,Bandana / Nerd Glasses / Pizza / Crazy Hair / Cyrith / Diamond / Earring / Gold Chain / Power Surge Radiation / Hoodie / Silver Chain / Spots / Mole / Ghost
5876,Turtle,Male,OG Promo Leonardo,4,Shadow Beard / Earring / Headband / Astronaut
5878,Turtle,Female,Batman Amoly,3,Eye Mask / Black Lipstick / Bandana
5879,Turtle,Female,Mirage Lymera,4,Green Eye Shadow / Earring / Straight Hair Dark / Petalburn
5880,Turtle,Male,1987 Donatello,2,Front Beard Dark / Wild Hair
5882,Turtle,Male,1987 Raphael,5,Stringy Hair / Regular Shades / Mole / Hoodie / Verda
5885,Turtle,Male,IDW Leonardo,7,Normal Beard Black / Police Cap / Earring / Small Shades / Clown Hair Green / Stringy Hair / Power Surge Cyrospike
5886,Turtle,Male,1987 Donatello,4,Muttonchops / Eye Patch / Mohawk Dark / Purple
5894,Turtle,Male,Batman Guido,5,Clown Eyes Blue / Peak Spike / Earring / Cyborg / Clown Face Purple
5897,Turtle,Male,2012 Donatello,3,Big Shades / Shadow Beard / Knitted Cap
5898,Turtle,Female,Batman Solina,2,Tiara / Earring
5901,Turtle,Female,2003 Selene,2,Pink With Hat / Clown Eyes Blue
5903,Turtle,Male,Idw Leonardo,3,Front Beard / Headband / Captain America
5906,Turtle,Female,2003 Azuria,3,Purple Eye Shadow / Mohawk Dark / Rainbow
5908,Turtle,Female,Rise of the TMNT Larota,3,Clown Hair Green / Rose / Solflare
5909,Turtle,Male,2012 Donatello,2,Mohawk Thin / Regular Shades
5910,Turtle,Male,2012 Leonardo,2,Normal Beard Black / Mohawk
5912,Turtle,Male,2021 Donatello,4,Bandana / Big Shades / Muttonchops / Earring
5917,Turtle,Female,2003 Larota,3,Mole / Straight Hair / Purple Lipstick
5918,Turtle,Male,Rise of the TMNT Leonardo,4,Peak Spike / Big Shades / Earring / Pizza
5920,Turtle,Male,IDW Raphael,3,Peak Spike / Earring / Power Surge Fire
5921,Turtle,Male,2021 Leonardo,3,Horned Rim Glasses / Mohawk Dark / Xenith
5924,Turtle,Male,2021 Leonardo,4,Normal Beard Black / Big Shades / Cowboy Hat / Smile
5926,Turtle,Male,2012 Leonardo,6,Hoodie / Goat / Regular Shades / Smile / Green Saber / Smile Tounge Out
5930,Turtle,Male,1987 Donatello,4,Messy Hair / Handlebars / Gold Chain / Samurai
5932,Turtle,Male,IDW Donatello,5,Big Shades / Goat / Headband / Smile / Astronaut
5934,Turtle,Female,IDW Talena,3,Pipe / Pink With Hat / Dunk Hat
5936,Turtle,Male,2012 Giorgione,2,Eye Mask / Normal Beard Black
5938,Turtle,Male,Rise Of The Tmnt Filippo,3,Frumpy Hair / Vape / Goat
5940,Turtle,Female,Idw Selene,3,Bandana / Hot Lipstick / Classic Shades
5943,Turtle,Male,Mirage Albrecht,1,Hellboy
5951,Turtle,Female,IDW Larota,4,Dark Hair / Petalburn / Nebula / Power Surge Fire
5955,Turtle,Female,2003 Talena,5,Green Eye Shadow / Headband / Purple Lipstick / Tenebris / Mummy
5963,Turtle,Male,2003 Raphael,4,Bandana / Normal Beard Black / 3D Glasses / Sai
5964,Turtle,Male,2012 Albrecht,3,VR / Shaved Head / Beam
5967,Turtle,Female,2012 Azuria,4,Stringy Hair / Purple Lipstick / Clown Eyes Blue / Scottish Fold Kigurumi Hoodie
5971,Turtle,Male,1987 Leonardo,7,Front Beard / Clown Nose / Cap / Earring / Small Shades / Smile / Mullet
5972,Turtle,Female,2012 Talena,4,Bandana / Green Eye Shadow / Pirate / Nebula
5973,Turtle,Male,2021 Donatello,4,Cigarette / Handlebars / Earring / Shaved Head
5978,Turtle,Female,Mirage Larota,7,Mole / Horned Rim Glasses / Pigtails / Hot Lipstick / Earring / Cyrith / Rose
5981,Turtle,Male,2003 Michaelangelo,3,Cigarette / Knitted Cap / Blue Turtle Hoodie
5984,Turtle,Male,Mirage Guido,1,Hide The Pain King Harold
5985,Turtle,Male,IDW Donatello,3,Shadow Beard / Wild Hair / Earring
5987,Turtle,Male,OG Promo Michaelangelo,4,Wild Hair / Earring / Eye Patch / Blue
5988,Turtle,Female,2012 Zamira,4,Blue Eye Shadow / Mohawk / Power Absorbing Puffball / Moggles
5989,Turtle,Male,2021 Leonardo,4,Bandana / Normal Beard Black / Dual Beam / Twin Katana
5992,Turtle,Male,Idw Michaelangelo,3,Cigarette / Frumpy Hair / Classic Shades
5996,Turtle,Male,Idw Guido,5,Cap / Earring / Mole / Bionocles / Warrior Beard
5997,Turtle,Male,Rise Of The Tmnt Filippo,3,Knitted Cap / Small Shades / Mole
5999,Turtle,Male,Rise Of The Tmnt Donatello,5,Mohawk / Small Shades / Mole / Ghost / Bo Staff
6000,Turtle,Male,2003 Leonardo,4,Front Beard / Crazy Hair / Alien / Smile
6002,Turtle,Male,1987 Tiziano,5,Chinstrap / Earring / Knitted Cap / 3D Glasses / Gold Grills
6005,Turtle,Female,2021 Amoly,6,Black Lipstick / Straight Hair / Eye Patch / Earring / Green / Phase
6007,Turtle,Male,2003 Michaelangelo,3,Mohawk Thin / Horned Rim Glasses / Normal Beard
6008,Turtle,Male,Mirage Filippo,1,Hxh Gon
6010,Turtle,Male,Mirage Michaelangelo,7,Purple Hair / Vape / Earring / Smile / Hunting Machine / Night Elf / Crown
6011,Turtle,Male,Idw Filippo,3,Big Shades / Wild Hair / Medical Mask
6015,Turtle,Female,2012 Zamira,3,Black Lipstick / Welding Goggles / Straight Hair Blonde
6016,Turtle,Male,2012 Michaelangelo,5,Cigarette / Peak Spike / Gold Chain / Front Beard Dark / Virtual Reality
6017,Turtle,Female,Rise of the TMNT Larota,3,Mohawk Thin / Purple Lipstick / Clown Eyes Blue
6021,Turtle,Female,Mirage Venus,2,Eye Mask / Bandana
6022,Turtle,Male,2003 Filippo,5,Horned Rim Glasses / Normal Beard / Crazy Hair / Crown / Fire Breathing Blue
6024,Turtle,Male,1987 Donatello,4,Fedora / Normal Beard / Regular Shades / Left Smile
6025,Turtle,Female,Og Promo Azuria,1,Sailormoon Sailor Mars
6027,Turtle,Male,2021 Guido,5,Classic Shades / Shaved Head / Mole / Snowman / Bubblegum
6028,Turtle,Female,Rise Of The Tmnt Zamira,4,Green Eye Shadow / Stringy Hair / Earring / Fluffy Cub Hoodie
6030,Turtle,Female,2003 Amoly,3,Spots / Wild Blonde / Classic Shades
6032,Turtle,Male,2012 Michaelangelo,6,Stringy Hair / Regular Shades / Big Beard / Hoodie / Verda / Pizza
6033,Turtle,Male,1987 Guido,4,Muttonchops / Vape / Do-rag / Gold Armor
6034,Turtle,Male,Idw Guido,5,Clown Nose / Cap / Normal Beard / Pipe / Eye Mask
6036,Turtle,Male,2021 Michaelangelo,5,Hoodie / Muttonchops / Horned Rim Glasses / Wizard / Cyrith
6037,Turtle,Female,2012 Selene,2,Crazy Hair / Hot Lipstick
6039,Turtle,Male,2021 Raphael,1,Eye Mask
6045,Turtle,Female,Batman Selene,3,Clown Eyes Green / Straight Hair Dark / Miner
6046,Turtle,Male,2021 Leonardo,3,Cigarette / Frumpy Hair / 3D Glasses
6047,Turtle,Female,2021 Azuria,6,Tassle Hat / Blue Eye Shadow / Black Lipstick / Earring / Eye Mask / Left Smile
6048,Turtle,Male,2021 Donatello,4,Frumpy Hair / Muttonchops / Nerd Glasses / Honorable Bull
6049,Turtle,Female,2012 Zamira,3,Wild White Hair / Gold Chain / Clown Eyes Blue
6050,Turtle,Male,1987 Giorgione,5,Messy Hair / Chinstrap / Earring / Rainbow / Silver Crown
6053,Turtle,Male,2021 Raphael,3,Handlebars / Nerd Glasses / Mohawk Dark
6056,Turtle,Male,IDW Raphael,6,Bandana / Shadow Beard / Horned Rim Glasses / Smile / Cyrith / Power Surge Fire
6063,Turtle,Male,2021 Tiziano,4,Police Cap / Big Shades / Smile / Full Smile
6064,Turtle,Female,Mirage Venus,3,Knitted Cap / Earring / Clown Eyes Blue
6067,Turtle,Female,2012 Amoly,3,Red Mohawk / Purple Eye Shadow / Rose
6068,Turtle,Male,2003 Guido,5,Stringy Hair / Cigarette / Mustache / Horned Rim Glasses / Flash
6071,Turtle,Female,Mirage Lymera,3,Straight Hair / Purple Lipstick / Clown Eyes Blue
6072,Turtle,Female,2003 Venus,4,Clown Nose / Blonde Bob / Viking / Nebula
6073,Turtle,Female,2021 Solina,4,Pigtails / Eye Patch / Hot Lipstick / Rainbow Grills
6074,Turtle,Female,Rise of the TMNT Venus,4,Red Mohawk / Black Lipstick / Earring / Clown Eyes Blue
6075,Turtle,Female,2021 Venus,3,Straight Hair Dark / 3D Glasses / Witch
6077,Turtle,Female,Idw Amoly,3,Black Lipstick / Mohawk Thin / Nerd Glasses
6078,Turtle,Female,Batman Selene,3,Red Mohawk / Hot Lipstick / Clown Eyes Blue
6081,Turtle,Male,Idw Tiziano,4,Pharaoh / Smile / Eye Mask / Full Smile
6082,Turtle,Male,1987 Leonardo,5,Peak Spike / Goat / Eye Mask / Gold Grills / Eyes Forward
6084,Turtle,Female,Rise Of The Tmnt Talena,3,Tassle Hat / Purple Lipstick / Pizza
6085,Turtle,Male,Rise of the TMNT Leonardo,4,Frumpy Hair / Mustache / Eye Mask / Viking
6086,Turtle,Female,Og Promo Jennika,5,Pipe / Hot Lipstick / Frumpy Hair / Earring / Nouns
6087,Turtle,Male,2021 Giorgione,4,Peak Spike / Goat / Regular Shades / Open Mouth Full Teeth
6091,Turtle,Male,OG Promo Michaelangelo,2,Clown Nose / Builder
6094,Turtle,Male,1987 Michaelangelo,5,C3FF00 / Smile / Gold Chain / Headband / Astronaut
6096,Turtle,Female,Mirage Talena,4,Green Eye Shadow / Mohawk Thin / Eye Mask / Orc
6099,Turtle,Female,2003 Selene,2,Welding Goggles / Crazy Hair
6101,Turtle,Male,1987 Leonardo,5,Bandana / Smile / Regular Shades / Smile Tounge Out / Purple Hair
6104,Turtle,Female,2003 Larota,5,Mole / Hot Lipstick / Wild Blonde / Clown Eyes Blue / Nebula
6105,Turtle,Male,Mirage Donatello,5,Shaved Head / Big Beard / Smile / Turtleman / Elipsa
6108,Turtle,Male,Mirage Michaelangelo,3,Headband / Clown Eyes Green / Astronaut
6109,Turtle,Male,2021 Tiziano,9,Mohawk / Clown Eyes Green / Clown Face Red / Clown Hair Green / Clown Nose / Gold Chain / Earring / Smile / Full Smile
6110,Turtle,Female,Batman Azuria,4,Mohawk / Hot Lipstick / Cigarette / Screen Test
6112,Turtle,Male,2003 Michaelangelo,5,Frown / Mohawk Thin / Earring / Eye Patch / Blue
6115,Turtle,Female,2012 Larota,2,Purple Lipstick / Mohawk Dark
6117,Turtle,Male,Mirage Raphael,4,Muttonchops / Earring / Knitted Cap / Regular Shades
6118,Turtle,Male,2012 Michaelangelo,3,Peak Spike / Normal Beard / Eye Patch
6119,Turtle,Male,1987 Tiziano,9,Cigarette / Clown Eyes Blue / Crazy Hair / Sun Hat / Clown Face Purple / Clown Nose / Smile / Earring / Gold Chain
6122,Turtle,Male,Rise of the TMNT Donatello,5,Wild Hair / Mustache / Earring / Eye Mask / Power Surge Dreamcoil
6126,Turtle,Male,2021 Donatello,5,Messy Hair / Shadow Beard / Earring / Small Shades / Samurai
6127,Turtle,Male,OG Promo Michaelangelo,4,Earring / Clown Eyes Green / Mohawk Dark / Bubblegum
6128,Turtle,Male,OG Promo Donatello,4,Police Cap / Eye Patch / Diamond / Mullet Blonde
6129,Turtle,Male,1987 Leonardo,3,Luxurious Beard / Do-rag / Regular Shades
6134,Turtle,Male,2003 Raphael,4,Frumpy Hair / Muttonchops / Eye Mask / Viking
6135,Turtle,Male,2012 Raphael,4,Hoodie / Muttonchops / Regular Shades / Blue Saber
6141,Turtle,Female,Mirage Zamira,4,Pipe / Pink With Hat / Purple Lipstick / Bubble
6143,Turtle,Male,2003 Raphael,6,Mohawk Thin / Vape / Mustache / Earring / Smile / Rainbow
6146,Turtle,Male,2003 Guido,4,Shadow Beard / Silver Chain / Do-rag / Fries in the Bag Hat Orange
6151,Turtle,Male,2021 Raphael,4,Hoodie / Handlebars / 3D Glasses / Wizard
6154,Turtle,Male,Batman Donatello,4,Clown Eyes Blue / Peak Spike / Big Beard / Dual Orange
6155,Turtle,Female,Batman Venus,3,Blue Eye Shadow / Blonde Bob / Cigarette
6156,Turtle,Male,2012 Michaelangelo,3,Silver Chain / Shaved Head / Turtleman
6157,Turtle,Male,2003 Donatello,3,Bandana / Classic Shades / Smile
6158,Turtle,Female,Mirage Zamira,3,Blue Eye Shadow / Straight Hair Dark / Wtiara
6159,Turtle,Male,2012 Donatello,3,Mohawk Thin / Earring / 3D Glasses
6164,Turtle,Female,Idw Lymera,3,Choker / Blonde Bob / Cigarette
6166,Turtle,Male,Rise of the TMNT Michaelangelo,6,Eye Mask / Normal Beard Black / Hoodie / Wizard / Pizza / Power Surge Solarwake
6170,Turtle,Female,2003 Talena,3,Pipe / Messy Hair / Diamondx
6171,Turtle,Male,2012 Filippo,3,Chinstrap / Mohawk / Small Shades
6172,Turtle,Male,2012 Raphael,4,Normal Beard Black / Earring / Nerd Glasses / Mohawk
6174,Turtle,Male,Rise Of The Tmnt Guido,3,Muttonchops / Fedora / Small Shades
6177,Turtle,Male,Batman Leonardo,3,Shadow Beard / Wild Hair / Regular Shades
6181,Turtle,Male,1987 Donatello,5,Stringy Hair / Front Beard / Clown Nose / Hoodie / Solflare
6182,Turtle,Female,Mirage Amoly,2,Tiara / Green Eye Shadow
6185,Turtle,Male,2003 Albrecht,3,Mohawk Thin / Normal Beard / Pizza
6186,Turtle,Female,Og Promo Zamira,3,Red Mohawk / Earring / Clown Eyes Blue
6192,Turtle,Male,IDW Donatello,2,Bandana / Handlebars
6193,Turtle,Male,Mirage Donatello,7,Stringy Hair / Front Beard Dark / Earring / Eye Patch / Hoodie / Cyron / Red
6195,Turtle,Male,Rise Of The Tmnt Guido,5,Big Shades / Earring / Goat / Crazy Hair / Solflare
6198,Turtle,Male,Batman Donatello,4,Horned Rim Glasses / Do-rag / Smile / Flareon
6200,Turtle,Male,2003 Donatello,3,Big Shades / Gold Chain / Mohawk
6202,Turtle,Male,OG Promo Raphael,4,Big Shades / Pipe / Shaved Head / Turtleman
6203,Turtle,Male,Og Promo Tiziano,1,Hxh Killua
6204,Turtle,Male,2012 Guido,3,Front Beard / Small Shades / Cowboy Hat
6205,Turtle,Female,Og Promo Azuria,3,Purple Eye Shadow / Hot Lipstick / Mohawk Dark
6207,Turtle,Male,Mirage Leonardo,3,VR / Shaved Head / Turtleman
6212,Turtle,Male,2003 Leonardo,3,Cap / Muttonchops / Smile
6213,Turtle,Male,2012 Leonardo,6,Stringy Hair / Shadow Beard / Horned Rim Glasses / Hoodie / Vanta / Flareon
6215,Turtle,Female,Og Promo Zamira,3,Blonde Short / Regular Shades / Purple Lipstick
6216,Turtle,Female,2012 Zamira,3,Vape / Green Eye Shadow / Straight Hair Blonde
6221,Turtle,Female,2021 Zamira,5,Green Eye Shadow / Half Shaved / Earring / Cigarette / Crab
6224,Turtle,Female,Og Promo Jennika,5,Clown Eyes Green / Medical Mask / Straight Hair / Earring / Cyborg
6225,Turtle,Male,OG Promo Leonardo,3,Pipe / Pharaoh / Mummy
6230,Turtle,Female,Batman Venus,2,Mohawk / Cigarette
6231,Turtle,Female,2003 Solina,4,Choker / Hot Lipstick / Half Shaved / Nouns
6238,Turtle,Male,Mirage Donatello,4,Badge Collector / Mustache / Smile / Smile Tounge Out
6243,Turtle,Female,Rise Of The Tmnt Jennika,5,Mole / Hot Lipstick / Classic Shades / Half Shaved / Ghost
6244,Turtle,Male,Rise Of The Tmnt Guido,2,Mole / Knitted Suit
6247,Turtle,Male,1987 Hans,3,Cap Forward / Normal Beard / Small Shades
6248,Turtle,Male,2003 Leonardo,3,Messy Hair / Pipe / Samurai
6249,Turtle,Female,Batman Lymera,4,Clown Eyes Green / Purple Lipstick / Straight Hair Dark / Goblin
6251,Turtle,Male,2003 Hans,6,Mustache / Earring / Do-rag / 3D Glasses / Snowman / Silver Crown
6258,Turtle,Male,2021 Raphael,3,Shadow Beard / Mohawk Dark / Cyrith
6260,Turtle,Male,2012 Leonardo,3,Earring / Pipe / Mohawk Dark
6261,Turtle,Male,1987 Michaelangelo,3,Big Shades / Knitted Cap / Pipe
6263,Turtle,Female,Batman Larota,4,Black Lipstick / Purple Eye Shadow / Straight Hair / Bird Mask
6264,Turtle,Male,2003 Raphael,4,Police Cap / 3D Glasses / Bubblegum / Mullet Blonde
6269,Turtle,Male,1987 Donatello,4,Messy Hair / Luxurious Beard / Earring / Horned Rim Glasses
6274,Turtle,Male,2003 Michaelangelo,4,Normal Beard Black / Earring / Knitted Cap / Regular Shades
6276,Turtle,Male,Mirage Guido,4,Shaved Head / Mole / Flash / Open Mouth Six Teeth
6277,Turtle,Female,IDW Amoly,6,Silver Chain / Green Eye Shadow / Earring / Blonde Bob / Viking / Alien
6279,Turtle,Male,Batman Donatello,2,Frumpy Hair / Rosy Cheeks
6281,Turtle,Female,Batman Amoly,5,Black Lipstick / Dark Hair / Nerd Glasses / Pizza / Alienate
6284,Turtle,Male,2021 Leonardo,4,Frumpy Hair / Mustache / Earring / Thunder Mouse Hoodie
6286,Turtle,Female,2003 Amoly,3,Vape / Black Lipstick / Half Shaved
6288,Turtle,Female,2021 Talena,2,Pipe / Eye Mask
6290,Turtle,Female,Rise of the TMNT Venus,3,Big Shades / Hot Lipstick / Stringy Hair
6295,Turtle,Male,Batman Donatello,8,Stringy Hair / Cigarette / Normal Beard Black / Earring / Eye Patch / Gandalf / Smile / Goblin
6301,Turtle,Male,Rise Of The Tmnt Filippo,5,Messy Hair / Front Beard Dark / Earring / Nerd Glasses / Pizza
6303,Turtle,Male,Og Promo Hans,1,Hxh Kurapika
6306,Turtle,Male,Og Promo Filippo,3,Cap Forward / Horned Rim Glasses / Diamond Grills
6308,Turtle,Male,2012 Filippo,4,Hoodie / Chinstrap / Blue Saber / Blue
6309,Turtle,Female,Batman Jennika,3,Red Mohawk / Horned Rim Glasses / Hot Lipstick
6311,Turtle,Male,Mirage Leonardo,3,Vampire Hair / Small Shades / Snowman
6315,Turtle,Male,2003 Leonardo,4,Police Cap / Muttonchops / VR / Mummy
6316,Turtle,Male,2012 Leonardo,4,Messy Hair / Shadow Beard / 3D Glasses / Samurai
6319,Turtle,Male,Rise Of The Tmnt Ethscript,3,Big Shades / Big Beard / Crown
6322,Turtle,Male,1987 Giorgione,5,Vampire Hair / Mole / C3FF00 / Pharaoh / Pizza
6324,Turtle,Female,Og Promo Selene,2,Clown Eyes Green / Frumpy Hair
6325,Turtle,Male,OG Promo Leonardo,4,Earring / Knitted Cap / Mole / Twin Katana
6326,Turtle,Female,Idw Zamira,3,Black Lipstick / Clown Hair Green / Goblin
6327,Turtle,Male,2021 Hans,6,Shadow Beard / Do-rag / Regular Shades / Diamond Grills / Gentle Pacifist / Goblin
6328,Turtle,Male,Mirage Filippo,4,Silver Chain / Mohawk / Diving Mask / Diamond Grills
6329,Turtle,Female,Batman Jennika,4,Straight Hair / VR / Purple Lipstick / Beam
